id,event,team_h,team_a,team_h_score,team_a_score,finished
83,9,11,9,3,0,true
84,9,13,18,1,0,true
85,9,14,5,0,2,true
86,9,15,19,0,1,true
87,9,17,12,2,0,true
88,9,20,16,1,1,true
89,10,1,20,1,2,true
90,10,3,11,1,1,true
91,10,5,17,0,0,true
92,10,6,14,0,2,true
93,10,7,10,0,1,true
94,10,9,8,1,2,true
95,10,12,4,5,0,true
96,10,16,13,2,3,true
97,10,18,15,1,0,true
98,10,19,2,2,1,true
99,19,2,14,2,0,true
100,11,3,16,1,2,true
101,11,4,7,1,1,true
102,11,5,10,3,1,true
103,11,11,20,4,0,true
104,11,12,8,2,0,true
105,11,15,9,1,2,true
106,11,17,1,2,0,true
107,11,18,6,1,5,true
108,11,19,13,1,3,true
109,12,1,4,0,1,true
110,12,6,17,1,1,true
111,12,7,5,1,0,true
112,12,8,11,1,1,true
113,12,10,19,1,2,true
114,12,9,3,3,0,true
115,12,13,12,0,0,true
116,12,14,18,2,1,true
117,12,16,15,3,0,true
118,12,20,2,0,1,true
119,13,1,16,1,1,true
120,13,2,4,0,0,true
121,13,8,3,0,0,true
122,13,10,14,5,2,true
123,13,9,7,0,2,true
124,13,15,13,2,3,true
125,13,19,6,1,1,true
126,13,20,5,2,1,true
127,13,11,17,2,1,true
128,13,12,18,1,1,true
129,14,3,15,1,1,true
130,14,4,20,2,1,true
131,14,5,19,3,0,true
132,14,6,11,0,7,true
133,14,7,1,2,1,true
134,14,13,10,6,2,true
135,14,14,8,1,1,true
136,14,16,12,0,1,true
137,14,17,9,0,2,true
138,14,18,2,0,3,true
139,15,1,5,3,1,true
140,15,2,6,3,0,true
141,15,8,16,0,0,true
142,15,10,4,1,0,true
143,15,9,13,2,2,true
144,15,11,18,1,1,true
145,15,12,14,2,0,true
146,15,15,7,0,1,true
147,15,19,3,2,2,true
148,15,20,17,1,1,true
149,16,3,1,0,1,true
150,16,4,15,1,0,true
151,16,5,2,1,1,true
152,16,6,9,1,1,true
153,24,7,12,1,3,true
154,16,13,20,1,0,true
155,16,14,11,0,0,true
156,16,16,19,0,0,true
157,18,17,8,1,1,true
158,16,18,10,0,5,true
159,17,3,20,3,3,true
160,24,4,8,1,1,true
161,17,5,12,1,3,true
162,17,6,15,2,0,true
163,17,7,19,0,1,true
164,17,13,2,2,1,true
165,17,14,9,1,2,true
166,17,16,11,1,0,true
167,17,17,10,3,0,true
168,17,18,1,0,4,true
169,18,1,6,0,0,true
170,29,2,17,0,2,true
171,19,8,13,1,2,true
172,25,10,16,3,0,true
173,19,9,5,2,0,true
174,18,15,14,1,0,true
175,19,19,18,2,1,true
176,18,20,7,1,2,true
177,19,11,4,0,1,true
178,18,12,3,1,0,true
179,19,1,14,3,0,true
180,35,2,7,0,0,true
181,19,8,5,0,1,true
182,19,10,3,0,1,true
183,19,9,16,2,0,true
184,19,11,13,0,0,true
185,19,12,6,4,0,true
186,19,15,17,1,3,true
187,19,19,4,1,0,true
188,19,20,18,2,3,true
189,20,3,8,0,0,true
190,20,4,2,3,2,true
191,20,7,9,1,1,true
192,20,13,15,1,2,true
193,20,18,12,0,5,true
194,20,5,20,0,0,true
195,20,6,19,2,3,true
196,20,14,10,1,2,true
197,20,16,1,1,3,true
198,20,17,11,1,3,true
199,21,1,13,0,0,true
200,21,3,17,1,0,true
201,21,5,4,2,0,true
202,21,6,20,1,0,true
203,21,7,14,0,2,true
204,21,9,10,1,3,true
205,21,12,15,1,0,true
206,21,16,2,0,1,true
207,21,18,8,2,2,true
208,21,19,11,1,3,true
209,22,2,19,1,3,true
210,22,4,12,0,2,true
211,22,8,9,0,2,true
212,22,10,7,1,2,true
213,22,13,16,9,0,true
214,22,15,18,2,1,true
215,22,20,1,2,1,true
216,22,11,3,0,1,true
217,22,14,6,1,2,true
218,22,17,5,0,1,true
219,23,2,1,1,0,true
220,23,4,3,1,1,true
221,23,8,19,0,0,true
222,23,10,6,2,0,true
223,23,11,12,1,4,true
224,23,13,7,3,3,true
225,23,14,16,3,2,true
226,23,15,5,1,2,true
227,23,17,18,2,0,true
228,23,20,9,0,0,true
229,24,1,10,4,2,true
230,24,3,2,0,0,true
231,24,5,14,2,0,true
232,24,6,4,0,3,true
233,24,7,8,0,2,true
234,24,9,11,3,1,true
235,24,12,17,3,0,true
236,24,16,20,1,2,true
237,24,18,13,1,1,true
238,24,19,15,3,0,true
239,25,1,12,0,1,true
240,25,2,9,1,2,true
241,25,3,6,1,2,true
242,25,4,18,0,0,true
243,25,8,15,1,0,true
244,25,11,7,0,2,true
245,25,13,14,3,1,true
246,25,16,5,1,1,true
247,25,19,17,2,1,true
248,25,20,10,1,0,true
249,26,5,13,0,0,true
250,26,6,8,0,0,true
251,26,7,16,1,0,true
252,26,10,2,0,1,true
253,26,9,1,1,3,true
254,26,12,19,2,1,true
255,26,14,20,1,1,true
256,26,15,11,0,2,true
257,26,17,4,4,0,true
258,26,18,3,1,0,true
259,27,2,20,0,0,true
260,27,3,9,1,2,true
261,27,4,1,1,1,true
262,27,5,7,2,0,true
263,27,11,8,0,1,true
264,27,12,13,0,2,true
265,27,15,16,0,2,true
266,27,17,6,4,1,true
267,27,18,14,0,0,true
268,27,19,10,2,0,true
269,28,1,17,2,1,true
270,28,6,18,1,0,true
271,28,7,4,1,2,true
272,28,8,12,0,3,true
273,28,10,5,0,0,true
274,28,9,15,5,0,true
275,28,13,19,1,0,true
276,28,14,2,1,1,true
277,28,16,3,1,2,true
278,28,20,11,0,1,true
279,29,3,14,3,0,true
280,26,4,9,1,1,true
281,26,6,13,0,0,true
282,29,8,10,1,2,true
283,26,11,5,0,1,true
284,26,12,20,4,1,true
285,26,15,2,1,0,true
286,32,17,16,2,1,true
287,26,18,7,0,1,true
288,29,19,1,3,3,true
289,30,1,11,0,3,true
290,30,2,8,3,1,true
291,30,5,18,2,5,true
292,30,7,6,1,1,true
293,30,10,15,2,1,true
294,30,9,12,0,2,true
295,30,13,3,2,1,true
296,30,14,17,2,2,true
297,30,16,4,3,2,true
298,30,20,19,2,3,true
299,31,3,7,0,0,true
300,31,4,14,1,2,true
301,31,6,5,1,4,true
302,31,8,20,0,1,true
303,31,11,2,2,1,true
304,31,12,10,1,2,true
305,31,15,1,0,3,true
306,31,17,13,1,3,true
307,31,18,16,3,0,true
308,31,19,9,3,2,true
309,32,1,8,1,1,true
310,32,2,12,1,2,true
311,32,5,3,0,0,true
312,32,7,17,2,2,true
313,32,10,11,1,1,true
314,32,9,18,3,0,true
315,32,13,4,3,1,true
316,32,14,19,3,2,true
317,35,16,6,3,1,true
318,32,20,15,1,0,true
319,33,1,7,0,1,true
320,33,2,18,2,2,true
321,26,8,17,0,1,true
322,33,10,13,0,0,true
323,33,9,6,2,1,true
324,33,11,14,1,1,true
325,27,12,16,5,2,true
326,33,15,3,1,0,true
327,33,19,5,0,1,true
328,33,20,4,0,4,true
329,34,3,10,2,0,true
330,34,4,19,1,2,true
331,34,5,8,2,0,true
332,34,6,12,0,2,true
333,34,7,2,1,2,true
334,35,13,11,2,4,true
335,34,14,1,0,2,true
336,34,16,9,1,1,true
337,34,17,15,4,0,true
338,34,18,20,1,1,true
339,35,1,18,3,1,true
340,35,2,13,1,3,true
341,35,8,4,0,2,true
342,35,10,17,3,1,true
343,35,9,14,2,4,true
344,35,11,16,2,0,true
345,35,12,5,1,2,true
346,35,15,6,0,2,true
347,35,19,7,0,1,true
348,35,20,3,2,1,true
349,36,3,19,1,1,true
350,36,4,10,0,4,true
351,36,7,15,0,1,true
352,35,13,9,1,2,true
353,36,18,11,1,2,true
354,35,5,1,0,1,true
355,36,6,2,3,2,true
356,36,14,12,3,4,true
357,36,16,8,3,1,true
358,36,17,20,2,0,true
359,37,3,12,3,2,true
360,37,4,11,0,3,true
361,37,5,9,2,1,true
362,37,6,1,1,3,true
363,37,7,20,1,0,true
364,37,13,8,1,1,true
365,37,14,15,1,0,true
366,37,16,10,0,2,true
367,37,17,2,1,2,true
368,37,18,19,1,3,true
369,38,1,3,2,0,true
370,38,2,5,2,1,true
371,38,8,14,0,2,true
372,38,10,18,3,1,true
373,38,9,17,2,4,true
374,38,11,6,2,0,true
375,38,12,7,5,0,true
376,38,15,4,1,0,true
377,38,19,16,3,0,true
378,38,20,13,1,2,true
379,18,4,13,0,1,true
380,19,12,2,2,0,true
